relation_name,score_rf,score_lr,score_combined
width,1.2802440223716728e-06,2.5969663933001305e-05,1.3624953977686489e-05
notableStudent,1.3125664403379454e-06,2.5708648462107316e-05,1.3510607451222631e-05
draftround,1.153937166447857e-06,2.5843217728194333e-05,1.3498577447321095e-05
works,1.419953108538672e-06,2.4979190769407418e-05,1.3199571938973045e-05
restingplace,1.4254117392064222e-06,2.4886983159616956e-05,1.315619744941169e-05
amatyears,1.160760489287277e-06,2.463750082944215e-05,1.2899130659364712e-05
signature,1.4391048877155645e-06,2.4340779588113215e-05,1.288994223791439e-05
club,1.2412440469191938e-06,2.4454158641853733e-05,1.2847701344386463e-05
in,1.2321722465878033e-06,2.4109381901629335e-05,1.2670777074108569e-05
turnedpro,1.3019064767561675e-06,2.3670077381294544e-05,1.2485991929025356e-05
superyears,1.2358212555443682e-06,2.3725227867499186e-05,1.2480524561521777e-05
bowlingSide,1.3462507702489939e-06,2.3595352446984134e-05,1.2470801608616565e-05
majority,1.268917884057807e-06,2.365109620788125e-05,1.2460007045969528e-05
assembly,1.221108043184921e-06,2.3502429992215414e-05,1.2361769017700167e-05
plays,1.1178237251288334e-06,2.3230227774321203e-05,1.2174025749725019e-05
draftpick,1.1885971858802872e-06,2.2934483183328696e-05,1.2061540184604492e-05
alternativeName,1.081136356803651e-06,2.2036653810052617e-05,1.1558895083428134e-05
rank,1.070885576130283e-06,2.0730970031283305e-05,1.0900927803706793e-05
bowling,1.1238770773311968e-06,2.005770907589876e-05,1.0590793076614978e-05
inches,1.1258338007063252e-06,1.9968093448308732e-05,1.0546963624507529e-05
note,9.221961097853082e-07,1.9838049256253395e-05,1.0380122683019351e-05
artist,1.083487596979893e-06,1.9439141120432636e-05,1.0261314358706264e-05
weightLbs,1.0370432960656196e-06,1.8774347546507002e-05,9.90569542128631e-06
branch,9.910125110811401e-07,1.8741496004127672e-05,9.866254257604407e-06
commands,8.37404747959234e-07,1.8667396755420655e-05,9.752400751689945e-06
c,1.0226196812461083e-06,1.812535274573413e-05,9.573986213490118e-06
tenSplit,8.328724304394903e-07,1.8300942275367685e-05,9.566907352903588e-06
otherNames,8.407623522927945e-07,1.757573779158465e-05,9.208250071938721e-06
subLosses,8.908312489991041e-07,1.7355148983839336e-05,9.12299011641922e-06
year2start,9.000590867506173e-07,1.7022628871740006e-05,8.961343979245311e-06
handSpan,7.605785123608652e-07,1.6927447474618637e-05,8.844012993489751e-06
vertical,8.160478878901617e-07,1.670751156160526e-05,8.761779724747711e-06
module,9.321672717689736e-07,1.6573082794410724e-05,8.752625033089849e-06
imageUpright,9.974588523843954e-07,1.6395600879981424e-05,8.69652986618291e-06
differentFrom,8.675943064924883e-07,1.652140551966822e-05,8.694499913080353e-06
role,8.637674570319433e-07,1.6252215071846772e-05,8.557991264439358e-06
odidebutagainst,8.384004332429907e-07,1.5889321429407067e-05,8.36386093132503e-06
year1end,8.662171877788108e-07,1.569833244953179e-05,8.2822748186553e-06
repupdate,8.671906788905872e-07,1.5297044412227367e-05,8.082117545558978e-06
yearpro,8.046144789443349e-07,1.5272259507164325e-05,8.03843699305433e-06
child,8.89647693418936e-07,1.5073407216015993e-05,7.981527454717464e-06
subWins,7.555024885812803e-07,1.4708755815780776e-05,7.732129152181029e-06
repteam,6.75191265838554e-07,1.4239863866225878e-05,7.4575275660322165e-06
column,7.16070876382107e-07,1.3881667891706338e-05,7.298869384044222e-06
p,7.218881546781747e-07,1.3779022315646006e-05,7.2504552351620906e-06
mother,7.751280355244131e-07,1.3467558110475893e-05,7.121343073000153e-06
rivalsRefTitle,6.994956542194827e-07,1.3447295543388978e-05,7.07339559880423e-06
year3start,7.072686102751222e-07,1.3389516341513889e-05,7.048392475894506e-06
mmaSubwin,7.349543005850464e-07,1.3273440011690617e-05,7.004197156137832e-06
t20idebutyear,5.726773514566329e-07,1.2073917943189758e-05,6.323297647323195e-06
espnRefTitle,6.23241326200591e-07,1.1913541034786307e-05,6.268391180493449e-06
statlabel,6.274702854833977e-07,1.1816549151341611e-05,6.222009718412505e-06
draws,4.3469364978549477e-07,1.1902027968266047e-05,6.168360809025771e-06
fieldgoals,5.773707174943753e-07,1.1672953569305192e-05,6.125162143399784e-06
lastodidate,6.215931514409671e-07,1.1147144124108471e-05,5.884368637774719e-06
nationals,6.185127716453342e-07,1.1142311396286028e-05,5.8804120839656815e-06
lastodiyear,5.514750036498945e-07,1.1130955545337492e-05,5.841215274493693e-06
orderInOffice,6.497380305858882e-07,1.0951924313049633e-05,5.8008311718177604e-06
lastodiagainst,5.058298017076398e-07,1.0807455805375306e-05,5.656642803541473e-06
pointsa,5.00058560068348e-07,1.0634276132082513e-05,5.5671673460754306e-06
retired,5.844146285325436e-07,1.0288186213706056e-05,5.4363004211193e-06
throws,5.685812863686845e-07,1.017283000347016e-05,5.370705644919423e-06
appearances,4.931483085372341e-07,1.016577402238302e-05,5.329461165460128e-06
ruSevensnationalyears,5.334191817715196e-07,9.581343751286288e-06,5.057381466528904e-06
mmaDecwin,5.023791892369265e-07,9.589555444916011e-06,5.045967317076469e-06
class,4.902331983510049e-07,9.573112614790578e-06,5.031672906570791e-06
totalgoals,3.8053411766452073e-07,9.66995598228136e-06,5.02524504997294e-06
3y,4.7025080452780235e-07,9.474464400327206e-06,4.972357602427504e-06
author,6.033363833101106e-07,9.29949339673434e-06,4.951414890022225e-06
coachStart,4.6356826890176216e-07,9.270815208898806e-06,4.867191738900284e-06
highestRanking,4.646248521225452e-07,9.046436522169763e-06,4.755530687146154e-06
parent,5.136832298378063e-07,8.914557205854702e-06,4.714120217846254e-06
relative,5.196147615569978e-07,8.819043455357281e-06,4.66932910845714e-06
triesa,3.757862784621604e-07,8.95099429182321e-06,4.663390285142685e-06
signature,4.4073669188593524e-07,8.854202793446715e-06,4.647469742666325e-06
nationalTeam,4.858665357273831e-07,8.720348475252558e-06,4.603107505489971e-06
relations,4.839578633215589e-07,8.425946205155069e-06,4.4549520342383135e-06
cfldraftedyear,4.010611470626007e-07,8.378415175006496e-06,4.389738161034548e-06
odidebutyear,4.3685620206584236e-07,8.226968538577004e-06,4.331912370321423e-06
coach,3.961335896253238e-07,8.252769670057392e-06,4.3244516298413574e-06
t20idebutdate,4.925084929779558e-07,8.063782999370262e-06,4.278145746174109e-06
kickboxLoss,4.012881682793589e-07,8.138503542250272e-06,4.269895855264816e-06
disabilityClass,3.842703788446642e-07,7.988862553588764e-06,4.186566466216714e-06
mmaDecloss,3.9189338292416073e-07,7.86874731651384e-06,4.130320349719001e-06
nc,3.226839439561319e-07,7.567672417712687e-06,3.94517818083441e-06
debutyear,3.723037030261895e-07,7.514363210920722e-06,3.943333456973455e-06
arcaWestTopTens,3.14283531873823e-07,7.515716104938921e-06,3.9149998184063714e-06
bats,4.00565844585197e-07,7.352367027912782e-06,3.8764664362489894e-06
volume,3.638075998486017e-07,7.230751369882475e-06,3.7972794848655382e-06
wins,2.788780548474787e-07,7.159703647893258e-06,3.719290851370368e-06
bball,4.000634612334825e-07,6.850393221216344e-06,3.625228341224913e-06
constituencyAm,3.737215366807527e-07,6.731675609453422e-06,3.5526985730670872e-06
status,3.2665888068729153e-07,6.772404165236496e-06,3.549531522961894e-06
headcoach,3.6983968979651984e-07,6.684609745959624e-06,3.527224717878072e-06
rivalsStars,3.862748666201323e-07,6.6425429353352395e-06,3.514408900977686e-06
committee,2.884886630372758e-07,6.704587699510982e-06,3.496538181274129e-06
espnStars,3.741576829315778e-07,6.6106580759160896e-06,3.492407879423834e-06
primeminister,3.338025090799113e-07,6.628204544849311e-06,3.4810035269646114e-06
partner,3.438524456696872e-07,6.606068186785539e-06,3.4749603162276132e-06
birthname,3.0674174686222087e-07,6.4963825820447546e-06,3.4015621644534876e-06
type,3.1285261859152955e-07,6.489148739638971e-06,3.4010006791152504e-06
internationalspan,3.318729291337223e-07,6.454624544273893e-06,3.393248736703808e-06
2blankname,3.3228347483769955e-07,6.316193288717511e-06,3.324238381777605e-06
otherInfo,3.7225548239220605e-07,6.252417544797615e-06,3.3123365135949104e-06
statleague,3.155290455170282e-07,6.249171292807357e-06,3.2823501691621925e-06
yearastart,3.0217902659519415e-07,6.258584886148788e-06,3.280381956371991e-06
region,3.09708917993613e-07,6.148834904198032e-06,3.2292719110958223e-06
length,2.959134364704142e-07,6.012927275830876e-06,3.154420356150645e-06
major,3.0290022588259966e-07,5.981852403175288e-06,3.1423763145289437e-06
fightingOutOf,2.87704154599217e-07,5.851043745998857e-06,3.069373950299037e-06
import,3.727206877101366e-07,5.696192160881028e-06,3.034456424295582e-06
curlingClub,2.887472877581037e-07,5.66255416450722e-06,2.975650726132662e-06
discography,2.836398340202066e-07,5.6136836745394685e-06,2.9486617542798374e-06
247Stars,3.29856263968958e-07,5.503551809084233e-06,2.9167040365265955e-06
losses,2.91708716641312e-07,5.518337081992752e-06,2.905022899317032e-06
mmaKowin,2.879700483322361e-07,5.514361671085833e-06,2.9011658597090345e-06
by,3.471089974299609e-07,5.4486514230243265e-06,2.8978802102271436e-06
lastt20iagainst,3.0203801249481384e-07,5.41091959398533e-06,2.856478803240072e-06
ft,2.72826646821487e-07,5.376202984467777e-06,2.8245148156446318e-06
page,2.7079913659603427e-07,5.274679367691305e-06,2.7727392521436697e-06
fieldgoalsa,2.445517668600993e-07,5.282670072032622e-06,2.7636109194463605e-06
deputy,2.4290979902554573e-07,5.1934035861943265e-06,2.7181566926099362e-06
total,2.6910058356050964e-07,5.10387673089268e-06,2.6864886572265947e-06
arcaWestPoles,2.295205771756271e-07,5.124558798178021e-06,2.677039687676824e-06
sherdog,2.7145050369013384e-07,5.042317331745848e-06,2.656883917717991e-06
unit,3.028422330558287e-07,4.987443324863315e-06,2.645142778959572e-06
ko,2.4007998735984667e-07,5.042032239678468e-06,2.6410561135191574e-06
influencedBy,2.7169097830852447e-07,4.960421157056138e-06,2.6160560676823314e-06
feet,2.7986817399868003e-07,4.883120362271269e-06,2.5814942681349744e-06
nominator,2.48177565691242e-07,4.857105162231143e-06,2.5526413639611924e-06
influences,2.620584345508168e-07,4.833147630815214e-06,2.547603032683015e-06
imagesize,2.893052591910478e-07,4.77223885743376e-06,2.530772058312404e-06
stat1value,2.1827316421453992e-07,4.803993558238479e-06,2.5111333612265095e-06
arcaWestWins,2.0584872312602636e-07,4.620887859822755e-06,2.4133682914743904e-06
wstitle,2.3594881343049793e-07,4.573079223866379e-06,2.4045140186484387e-06
image,2.2406329245456054e-07,4.510501504740198e-06,2.3672823985973794e-06
gamesGoals,2.2634595438457313e-07,4.482354824781284e-06,2.3543503895829283e-06
currentRanking,2.3258045210507037e-07,4.437233359917217e-06,2.3349069060111437e-06
lastt20iyear,2.3116772820780938e-07,4.403909440260834e-06,2.317538584234322e-06
triesb,1.8927977422005544e-07,4.419184575742802e-06,2.3042321749814286e-06
arcaWins,1.9455544832031088e-07,4.399820361296704e-06,2.2971879048085073e-06
exactMatch,2.1081069506453316e-07,4.303918206326415e-06,2.257364450695474e-06
onlinebooks,2.8187490862357024e-07,4.207428799868724e-06,2.2446518542461473e-06
doctoralAdvisors,2.019572301821777e-07,4.280619474015622e-06,2.2412883520988997e-06
playingTeam,2.08979955600304e-07,4.187288966714571e-06,2.1981344611574377e-06
testdebutagainst,2.0494994540558167e-07,4.173391275912875e-06,2.1891706106592284e-06
mmaLoss,1.787093362380545e-07,4.171274204889507e-06,2.174991770563781e-06
goalsa,1.9545350133585882e-07,4.096478835668815e-06,2.1459661685023367e-06
wimbledonresult,2.317481429752951e-07,4.044458056584603e-06,2.138103099779949e-06
fieldgoalsb,1.725302717435113e-07,4.088107345349414e-06,2.1303188085464627e-06
cfldraftedround,2.1181485509706312e-07,3.972821144732235e-06,2.092317999914649e-06
pointsb,1.670014359510282e-07,4.00556004632828e-06,2.086280741139654e-06
with,1.9934502998034618e-07,3.954245729432495e-06,2.076795379706421e-06
era,2.0459851213401998e-07,3.92302201906748e-06,2.06381026560075e-06
worlds,2.0271297903372438e-07,3.829749512054882e-06,2.016231245544303e-06
australianopenresult,2.147255611900346e-07,3.798644498213206e-06,2.0066850297016203e-06
office,2.217523457129789e-07,3.7803957035242643e-06,2.0010740246186216e-06
indivhonour,2.1391016426088647e-07,3.7006928359413843e-06,1.9573015001011355e-06
goalsb,1.564583964418966e-07,3.740836962360818e-06,1.9486476794013574e-06
silverYear,1.7159517818298853e-07,3.6799023644657718e-06,1.92574877132438e-06
ruPosition,1.9576648218012665e-07,3.6220283444245762e-06,1.9088974133023513e-06
draft,1.7886859514095986e-07,3.6218557448390534e-06,1.9003621699900067e-06
frenchopenresult,2.1075655911942585e-07,3.5461106803674687e-06,1.8784336197434473e-06
mainInterests,1.8087371306881518e-07,3.5500077406511375e-06,1.8654407268599763e-06
odidebutdate,1.9534435414671947e-07,3.5193414881740675e-06,1.8573429211603935e-06
truckWins,1.4646125539245633e-07,3.551588466270851e-06,1.8490248608316536e-06
s,1.8820866138573576e-07,3.499243266833789e-06,1.8437259641097623e-06
integer,2.2138552274892915e-07,3.447318351070634e-06,1.8343519369097815e-06
amatteam,1.610952058001705e-07,3.5027946100037543e-06,1.8319449079019623e-06
coachyears,1.6900748537086293e-07,3.4540778733675917e-06,1.8115426793692274e-06
seeAlso,1.7922989077257147e-07,3.3496992584703772e-06,1.7644645746214742e-06
dateOfCurrentRanking,1.789355540121202e-07,3.315126060914493e-06,1.7470308074633067e-06
achievements,1.6628492041496587e-07,3.3224909910811068e-06,1.7443879557480364e-06
draftTeam,1.6909816964168736e-07,3.2715333791542057e-06,1.7203157743979466e-06
dateOfHighestRanking,1.780786107458475e-07,3.2393955418173746e-06,1.708737076281611e-06
bwfbadmintonId,1.5315082733173098e-07,3.2339535287119166e-06,1.6935521780218237e-06
usopenresult,1.8119409228528172e-07,3.190442918687884e-06,1.6858185054865829e-06
bg,1.6720771277422084e-07,3.1874934388084994e-06,1.6773505757913602e-06
imdbId,1.6874194579164433e-07,3.183037637111462e-06,1.675889791451553e-06
third,1.629220513638895e-07,3.166907525648055e-06,1.6649147885059722e-06
cfl,1.5165023731404977e-07,3.1426264921850197e-06,1.6471383647495347e-06
draftTeam,1.6263663002525136e-07,3.0647253466087853e-06,1.6136809883170184e-06
family,1.4586565580729978e-07,3.02741101370781e-06,1.5866383347575548e-06
strokes,1.5698942132929242e-07,3.009963383296231e-06,1.5834764023127617e-06
fg,1.6380485815831693e-07,2.967842931744559e-06,1.565823894951438e-06
odicap,1.5439270974708314e-07,2.961582733500131e-06,1.5579877216236072e-06
prev,1.4569358842054696e-07,2.963658710847231e-06,1.554676149633889e-06
draftPick,1.6004795683274605e-07,2.934595867142484e-06,1.547321911987615e-06
fixAttempted,1.8139195083833788e-07,2.895905544727368e-06,1.538648747782853e-06
appearancesa,1.6119115560940874e-07,2.8752426762593897e-06,1.5182169159343993e-06
mmaSubloss,1.7314264034460198e-07,2.8368288370462543e-06,1.5049857386954282e-06
ruClubupdate,1.5618990310953792e-07,2.83653934347825e-06,1.496364623293894e-06
t20icap,1.396529726573315e-07,2.8492305719355087e-06,1.4944417722964202e-06
short,1.683229948766991e-07,2.791322591482886e-06,1.4798227931797925e-06
lead,1.4079577208825496e-07,2.794989268251462e-06,1.4678925201698584e-06
trainer,1.5039556685724761e-07,2.78263908841966e-06,1.4665173276384538e-06
mmaKoloss,1.5172648471384152e-07,2.762559252068217e-06,1.4571428683910292e-06
silverButton,1.7010926190792696e-07,2.7150059024746394e-06,1.4425575821912832e-06
debutdate,1.4621230232240646e-07,2.7162636373160194e-06,1.431237969819213e-06
firstArcaEastRace,1.423896419098506e-07,2.6980664464979983e-06,1.4202280442039245e-06
tour,1.3185013194599618e-07,2.6940137337688024e-06,1.4129319328573992e-06
2p,1.4888716765112248e-07,2.6754630648439225e-06,1.4121751162475225e-06
bordercolor,1.5362041373104887e-07,2.6383524854694328e-06,1.3959864496002407e-06
lasttestyear,1.200128840222242e-07,2.603267809904834e-06,1.3616403469635292e-06
amatapps,1.1280822251761548e-07,2.4696737277914315e-06,1.2912409751545235e-06
commitdate,1.339101375412338e-07,2.4391080848664132e-06,1.2865091112038234e-06
kickboxWin,1.2078510988276652e-07,2.451969696825815e-06,1.2863774033542908e-06
text,1.3745270330792452e-07,2.389406085440913e-06,1.2634293943744188e-06
247Overall,1.2510297183139508e-07,2.3977158827498958e-06,1.2614094272906455e-06
brm,1.3302416170350881e-07,2.3897446186223566e-06,1.2613843901629327e-06
pastexecutive,1.4312697993672382e-07,2.3792363958414963e-06,1.26118168788911e-06
thesis1Year,1.1641988003373062e-07,2.4046084206159237e-06,1.260514150324827e-06
espnOverall,1.2546986612334093e-07,2.3862300186968773e-06,1.255849942410109e-06
loser,1.1638917225867366e-07,2.393182807594747e-06,1.2547859899267103e-06
bot,1.3439300168787406e-07,2.373679085300238e-06,1.254036043494056e-06
winner,1.2161352380462522e-07,2.3400241187113625e-06,1.2308188212579939e-06
currentteam,1.1838891076516664e-07,2.3323285783204815e-06,1.225358744542824e-06
auto,1.4627613491843345e-07,2.3016188319687795e-06,1.2239474834436064e-06
cfldraftedpick,1.1449071542533167e-07,2.3037957981000774e-06,1.2091432567627045e-06
about,1.4824058459631422e-07,2.2242368207907925e-06,1.1862387026935533e-06
targetLink,1.2584276220364227e-07,2.2453254499970135e-06,1.185584106100328e-06
t20idebutagainst,1.2198850655819448e-07,2.2433189943437123e-06,1.1826537504509534e-06
first,1.3669879958520345e-07,2.164697078450356e-06,1.1506979390177797e-06
substed,1.3905926522300631e-07,2.1202851418524574e-06,1.129672203537732e-06
others,1.3752322972406763e-07,2.111625980085538e-06,1.124574604904803e-06
skip,1.1899210790839387e-07,2.118570438747598e-06,1.118781273327996e-06
rivalsOverall,1.040539276780364e-07,2.110075895905239e-06,1.1070649117916379e-06
second,1.0661190630346544e-07,2.1067034772000695e-06,1.1066576917517674e-06
guernsey,1.0936170022829051e-07,2.074628388634051e-06,1.0919950444311706e-06
format,9.61356983725232e-08,2.0793660501257008e-06,1.087750874249112e-06
coaching,1.0251904165079813e-07,2.0577856561395763e-06,1.0801523488951872e-06
indivyear,1.0222381036488594e-07,2.0459093812809627e-06,1.0740665958229243e-06
draftRound,1.1194339688052409e-07,2.03478479793711e-06,1.0733640974088171e-06
activeYearsStartDate,1.0886075957231595e-07,2.0353970986866205e-06,1.0721289291294682e-06
reach,9.800786652788629e-08,2.028307462956527e-06,1.0631576647422067e-06
diffId,1.1542412852599277e-07,1.993548392224289e-06,1.0544862603751409e-06
presidentLink,1.1361557616606383e-07,1.952363090817938e-06,1.032989333492001e-06
nicknames,9.266880968327496e-08,1.9602020452938573e-06,1.0264354274885662e-06
rivalsSchool,9.586515299224154e-08,1.947920478915061e-06,1.0218928159536513e-06
draft,1.1339220117850792e-07,1.9138770471526598e-06,1.0136346241655839e-06
lastt20idate,1.1648432957277062e-07,1.9063211146785609e-06,1.0114027221256657e-06
stateOfOrigin,1.0205508066688329e-07,1.9122724883372246e-06,1.007163784502054e-06
stateAssembly,1.0347916985864948e-07,1.895166619639644e-06,9.993228947491468e-07
year4start,8.805704937268452e-08,1.8989976275978057e-06,9.93527338485245e-07
headercolor,8.84358811197552e-08,1.8817009426145871e-06,9.850684118671711e-07
amWin,9.708336242036776e-08,1.812591163650031e-06,9.548372630351994e-07
honors,1.0019086258711671e-07,1.7946214082914578e-06,9.474061354392872e-07
totalWidth,9.602790671698763e-08,1.7862700265207953e-06,9.411489666188914e-07
newId,8.181168045501254e-08,1.7861287859178863e-06,9.339702331864494e-07
amatpoints,8.755000590766671e-08,1.7772108552828728e-06,9.323804305952698e-07
heightM,9.272468197346771e-08,1.7503052591683085e-06,9.215149705708881e-07
portal,8.83638093101337e-08,1.7501431803604133e-06,9.192534948352735e-07
highestranking,7.988133663762139e-08,1.7521048621994203e-06,9.159930994185208e-07
last,9.488561670181519e-08,1.7351328748822883e-06,9.150092457920517e-07
employer,9.471227677071219e-08,1.7268216890968679e-06,9.1076698293379e-07
statsend,9.173892925605923e-08,1.6775748105010218e-06,8.846568698785406e-07
debutleague,9.776186099419937e-08,1.645129189564707e-06,8.714455252794531e-07
kickboxKoloss,7.939487562067541e-08,1.633049281364745e-06,8.562220784927102e-07
style,8.916690951542067e-08,1.6166772921509831e-06,8.529221008332019e-07
totalArcaWestRaces,7.915496484712277e-08,1.610460405286183e-06,8.448076850666529e-07
cs1Dates,7.955124587376292e-08,1.5807896634541122e-06,8.301704546639375e-07
subscribers,7.59433531438206e-08,1.5528489861136528e-06,8.143961696287366e-07
kickboxKowin,7.992335261155556e-08,1.5426297565795118e-06,8.112765545955337e-07
langcode,8.006604139364481e-08,1.5146267294612263e-06,7.973463854274356e-07
article,7.512718836099748e-08,1.4659528677268426e-06,7.7054002804392e-07
vicepresident,7.567755894883194e-08,1.448400692251864e-06,7.62039125600348e-07
cis,6.882565485731959e-08,1.4519504498407674e-06,7.603880523490435e-07
espnSchoolid,8.195276806424418e-08,1.434777244188091e-06,7.583650061261676e-07
channelHandle,6.893753652912146e-08,1.4408658599165936e-06,7.549016982228575e-07
record,7.05263519261638e-08,1.4392313093875835e-06,7.548788306568737e-07
shoots,7.222088319421131e-08,1.4368159173023418e-06,7.545184002482766e-07
talk,7.357908635922062e-08,1.4326108717270213e-06,7.53094979043121e-07
list,7.47048989285685e-08,1.4292145761569028e-06,7.519597375427356e-07
teama,6.796064977904435e-08,1.4309347955804544e-06,7.494477226797493e-07
espnGrade,7.089158765140213e-08,1.424089212651174e-06,7.474904001512881e-07
billed,7.099751489877546e-08,1.4159074976314366e-06,7.434525062651061e-07
hangul,6.777002695403844e-08,1.3919679947320742e-06,7.298690108430564e-07
year5start,8.53061205921732e-08,1.372827916892408e-06,7.290670187422906e-07
quote,7.56567052684356e-08,1.3746686025163873e-06,7.251626538924115e-07
shoots,6.457099676092337e-08,1.3834358958664292e-06,7.240034463136763e-07
debutstadium,7.282701439294548e-08,1.373625222534424e-06,7.232261184636848e-07
ringNames,7.897854169309069e-08,1.3451998298219931e-06,7.120891857575419e-07
mixedDoublesPartner,6.99415123596332e-08,1.3378862037070702e-06,7.039138580333517e-07
statweek,6.402363814767192e-08,1.3427835844522286e-06,7.034036112999502e-07
carNumber,6.609767389470639e-08,1.3271614162491155e-06,6.966295450719109e-07
lasttestagainst,7.418625530427962e-08,1.3022465124989316e-06,6.882163839016057e-07
wimbledondoublesjuniorresult,6.943176220591784e-08,1.2999622878425205e-06,6.846970250242192e-07
authorAbbrevZoo,6.873632169744972e-08,1.288556439861191e-06,6.786463807793203e-07
pastcoaching,6.074121362331088e-08,1.266792865514049e-06,6.637670395686799e-07
open,7.183321627343176e-08,1.2398209005788682e-06,6.558270584261499e-07
stance,6.186272864034515e-08,1.2466298482062912e-06,6.542462884233182e-07
organization,6.475583587877832e-08,1.243415014368583e-06,6.540854251236807e-07
child,6.065926097419797e-08,1.2333433577097257e-06,6.470013093419618e-07
stat1label,6.448010176645807e-08,1.2245874369107856e-06,6.445337693386218e-07
ruSevensnationalcomp,6.159650280281937e-08,1.2089899135121508e-06,6.35293208157485e-07
refname,6.706469194625244e-08,1.2034594372930704e-06,6.352620646196614e-07
accessDate,5.693786679809201e-08,1.2124034240582646e-06,6.346706454281783e-07
views,5.925629724013463e-08,1.2091170839172397e-06,6.341866905786872e-07
hidedeliveries,5.3626969420859524e-08,1.1988879553309333e-06,6.262574623758964e-07
accessdate,5.581090893178625e-08,1.194683415912382e-06,6.252471624220841e-07
father,6.341968449158396e-08,1.1856741071480928e-06,6.245468958198384e-07
1a,5.4269026239559985e-08,1.1825812813947805e-06,6.184251538171702e-07
statsUpdate,6.243708575970689e-08,1.1613411924324331e-06,6.1188913909607e-07
currentteammate,4.97736757300824e-08,1.1633960906114974e-06,6.065848831707898e-07
stat3label,6.117777848020427e-08,1.1504219920313652e-06,6.057998852557848e-07
parliament,5.961659982600922e-08,1.1376826352521091e-06,5.986496175390591e-07
2a,6.682004741596828e-08,1.127068924858061e-06,5.969444861370146e-07
firstArcaWestRace,6.09046099019944e-08,1.1283571116091408e-06,5.946308607555676e-07
playingYears,5.6244442348721995e-08,1.1309451382674795e-06,5.935947903081008e-07
